job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
3986,Sustainability Analyst,Green Tech,New York,230891,"climate data analysis, energy modeling",No,Large,2025-05-18
3987,Smart Contract Engineer,Blockchain,Dubai,181098,"ethereum, solidity",No,Small,2025-11-14
3988,Ml Researcher,Ai,Dubai,215911,"pytorch, python",No,Small,2025-04-17
3989,Quantum Software Developer,Quantum Computing,London,68184,"quantum algorithms, linear algebra",Yes,Large,2025-02-03
3990,Ai Engineer,Ai,Dubai,58266,"tensorflow, python",No,Large,2025-08-05
3991,Data Scientist,Ai,Berlin,76964,"tensorflow, pytorch",No,Small,2025-12-13
3992,Ml Researcher,Ai,Singapore,201802,"python, pytorch",No,Medium,2025-05-14
3993,Data Scientist,Ai,Tokyo,91047,"tensorflow, pytorch",Yes,Medium,2025-09-10
3994,Renewable Energy Engineer,Green Tech,Singapore,212298,"energy modeling, climate data analysis",No,Large,2025-03-08
3995,Ai Engineer,Ai,New York,126430,"pytorch, tensorflow",No,Large,2025-10-29
3996,Smart Contract Engineer,Blockchain,Tokyo,119232,"ethereum, solidity",No,Large,2025-03-29
3997,Blockchain Developer,Blockchain,Tokyo,159336,"rust, solidity",No,Small,2025-02-11
3998,Quantum Researcher,Quantum Computing,London,128454,"quantum algorithms, qiskit",No,Small,2025-08-14
3999,Ml Researcher,Ai,Tokyo,50677,"tensorflow, python",No,Small,2025-11-12
4000,Smart Contract Engineer,Blockchain,New York,79080,"solidity, ethereum",Yes,Large,2025-08-07
4001,Blockchain Developer,Blockchain,New York,161894,"ethereum, solidity",No,Large,2025-03-20
4002,Smart Contract Engineer,Blockchain,Dubai,243815,"ethereum, rust",No,Large,2025-10-29
4003,Renewable Energy Engineer,Green Tech,Dubai,194106,"climate data analysis, energy modeling",Yes,Medium,2025-12-19
4004,Renewable Energy Engineer,Green Tech,Tokyo,186954,"climate data analysis, energy modeling",Yes,Large,2025-03-03
4005,Blockchain Developer,Blockchain,Dubai,222852,"solidity, ethereum",No,Small,2025-05-28
4006,Quantum Software Developer,Quantum Computing,Dubai,130496,"qiskit, linear algebra",Yes,Small,2025-09-25
4007,Ml Researcher,Ai,Tokyo,180557,"pytorch, python",Yes,Large,2025-05-30
4008,Data Scientist,Ai,London,115333,"pytorch, python",Yes,Large,2025-10-16
4009,Quantum Researcher,Quantum Computing,Berlin,186015,"linear algebra, quantum algorithms",Yes,Medium,2025-06-10
4010,Blockchain Developer,Blockchain,New York,211083,"ethereum, rust",No,Large,2025-07-27
4011,Ml Researcher,Ai,Singapore,195627,"python, pytorch",Yes,Large,2025-12-22
4012,Sustainability Analyst,Green Tech,New York,167724,"energy modeling, climate data analysis",No,Medium,2025-11-07
4013,Smart Contract Engineer,Blockchain,Berlin,211013,"rust, solidity",Yes,Large,2025-08-10
4014,Quantum Software Developer,Quantum Computing,London,56082,"quantum algorithms, linear algebra",No,Small,2025-11-13
4015,Ml Researcher,Ai,Tokyo,109320,"tensorflow, python",No,Large,2025-08-08
4016,Renewable Energy Engineer,Green Tech,Berlin,137762,"climate data analysis, energy modeling",No,Medium,2025-08-01
4017,Ml Researcher,Ai,New York,87907,"tensorflow, pytorch",Yes,Medium,2025-09-14
4018,Blockchain Developer,Blockchain,Dubai,218366,"solidity, ethereum",No,Large,2025-04-02
4019,Quantum Researcher,Quantum Computing,Dubai,149687,"quantum algorithms, linear algebra",No,Small,2025-07-18
4020,Data Scientist,Ai,London,191974,"tensorflow, python",Yes,Small,2025-07-30
4021,Smart Contract Engineer,Blockchain,Tokyo,199951,"ethereum, rust",No,Medium,2025-11-02
4022,Renewable Energy Engineer,Green Tech,New York,186648,"energy modeling, climate data analysis",No,Small,2025-11-08
4023,Smart Contract Engineer,Blockchain,Dubai,160657,"ethereum, solidity",No,Large,2025-07-01
4024,Sustainability Analyst,Green Tech,New York,73269,"climate data analysis, energy modeling",No,Large,2025-03-06
4025,Ai Engineer,Ai,Dubai,189155,"python, tensorflow",No,Medium,2025-10-12
4026,Sustainability Analyst,Green Tech,Dubai,182019,"energy modeling, climate data analysis",Yes,Small,2025-12-26
4027,Ai Engineer,Ai,Tokyo,167633,"tensorflow, pytorch",Yes,Large,2025-11-01
4028,Ai Engineer,Ai,Berlin,55952,"python, pytorch",Yes,Small,2025-07-16
4029,Quantum Researcher,Quantum Computing,Berlin,160687,"quantum algorithms, linear algebra",Yes,Small,2025-11-03
4030,Smart Contract Engineer,Blockchain,New York,238281,"rust, solidity",No,Large,2025-06-08
4031,Ml Researcher,Ai,London,220830,"pytorch, python",Yes,Small,2025-07-24
4032,Smart Contract Engineer,Blockchain,Dubai,191425,"solidity, ethereum",No,Medium,2025-05-05
4033,Blockchain Developer,Blockchain,Tokyo,131664,"ethereum, rust",No,Large,2025-04-02
4034,Data Scientist,Ai,Dubai,54874,"pytorch, tensorflow",Yes,Small,2025-10-11
4035,Quantum Software Developer,Quantum Computing,Dubai,119501,"linear algebra, qiskit",Yes,Small,2025-10-22
4036,Quantum Software Developer,Quantum Computing,Singapore,171932,"quantum algorithms, qiskit",No,Small,2025-02-23
4037,Smart Contract Engineer,Blockchain,Singapore,61752,"ethereum, solidity",Yes,Small,2025-07-03
4038,Ml Researcher,Ai,New York,159901,"tensorflow, python",No,Medium,2025-01-29
4039,Quantum Researcher,Quantum Computing,Tokyo,72963,"qiskit, linear algebra",Yes,Large,2025-05-15
4040,Quantum Researcher,Quantum Computing,Tokyo,242107,"linear algebra, quantum algorithms",Yes,Large,2025-12-07
4041,Sustainability Analyst,Green Tech,Singapore,129148,"climate data analysis, energy modeling",Yes,Large,2025-05-10
4042,Ml Researcher,Ai,New York,75604,"tensorflow, python",Yes,Small,2025-01-21
4043,Quantum Researcher,Quantum Computing,Berlin,83097,"quantum algorithms, linear algebra",No,Small,2025-04-06
4044,Sustainability Analyst,Green Tech,Berlin,236975,"energy modeling, climate data analysis",No,Small,2025-06-26
4045,Blockchain Developer,Blockchain,New York,172711,"ethereum, solidity",No,Large,2025-08-10
4046,Quantum Software Developer,Quantum Computing,London,122485,"quantum algorithms, qiskit",Yes,Large,2025-04-29
4047,Blockchain Developer,Blockchain,New York,72947,"solidity, ethereum",No,Large,2025-07-29
4048,Ai Engineer,Ai,Berlin,201215,"python, tensorflow",Yes,Medium,2025-10-28
4049,Sustainability Analyst,Green Tech,Singapore,165709,"climate data analysis, energy modeling",Yes,Medium,2025-10-17
4050,Data Scientist,Ai,Tokyo,129930,"tensorflow, python",Yes,Small,2025-07-20
4051,Ml Researcher,Ai,Tokyo,53218,"python, pytorch",Yes,Large,2025-04-17
4052,Blockchain Developer,Blockchain,London,213690,"solidity, ethereum",Yes,Medium,2025-12-26
4053,Quantum Software Developer,Quantum Computing,Singapore,171515,"quantum algorithms, qiskit",Yes,Large,2025-07-01
4054,Sustainability Analyst,Green Tech,Dubai,184052,"energy modeling, climate data analysis",No,Medium,2025-04-10
4055,Renewable Energy Engineer,Green Tech,Singapore,234045,"climate data analysis, energy modeling",No,Large,2025-06-25
4056,Blockchain Developer,Blockchain,Singapore,241890,"ethereum, solidity",No,Small,2025-07-13
4057,Quantum Researcher,Quantum Computing,New York,135032,"linear algebra, qiskit",No,Small,2025-06-04
4058,Sustainability Analyst,Green Tech,Berlin,164469,"energy modeling, climate data analysis",No,Medium,2025-09-03
4059,Renewable Energy Engineer,Green Tech,Singapore,201605,"climate data analysis, energy modeling",Yes,Small,2025-02-19
4060,Data Scientist,Ai,Dubai,142796,"tensorflow, pytorch",No,Medium,2025-06-25
4061,Sustainability Analyst,Green Tech,Singapore,67080,"energy modeling, climate data analysis",No,Medium,2025-02-26
4062,Quantum Software Developer,Quantum Computing,Singapore,208902,"qiskit, linear algebra",Yes,Large,2025-03-29
4063,Ml Researcher,Ai,Dubai,61913,"python, pytorch",No,Large,2025-06-16
4064,Ai Engineer,Ai,New York,113271,"pytorch, python",No,Large,2025-08-03
4065,Sustainability Analyst,Green Tech,Singapore,87742,"energy modeling, climate data analysis",Yes,Small,2025-10-21
4066,Ml Researcher,Ai,Dubai,167014,"pytorch, python",No,Medium,2025-12-03
4067,Quantum Researcher,Quantum Computing,Tokyo,184852,"linear algebra, qiskit",No,Small,2025-11-02
4068,Quantum Software Developer,Quantum Computing,London,87614,"linear algebra, qiskit",Yes,Large,2025-10-06
4069,Data Scientist,Ai,London,192697,"python, tensorflow",No,Small,2025-06-23
4070,Renewable Energy Engineer,Green Tech,Singapore,175200,"climate data analysis, energy modeling",No,Medium,2025-03-23
4071,Quantum Researcher,Quantum Computing,Berlin,131795,"quantum algorithms, linear algebra",Yes,Large,2025-10-11
4072,Data Scientist,Ai,Singapore,55576,"tensorflow, pytorch",No,Medium,2025-03-28
4073,Renewable Energy Engineer,Green Tech,New York,58007,"climate data analysis, energy modeling",No,Small,2025-01-12
4074,Renewable Energy Engineer,Green Tech,London,123674,"climate data analysis, energy modeling",Yes,Medium,2025-05-09
4075,Ml Researcher,Ai,New York,235776,"python, pytorch",Yes,Small,2025-09-15
4076,Smart Contract Engineer,Blockchain,Tokyo,74952,"rust, ethereum",Yes,Small,2025-01-21
4077,Smart Contract Engineer,Blockchain,Tokyo,140356,"ethereum, rust",No,Small,2025-05-08
4078,Smart Contract Engineer,Blockchain,New York,120082,"ethereum, solidity",Yes,Small,2025-09-02
4079,Sustainability Analyst,Green Tech,New York,135675,"energy modeling, climate data analysis",No,Medium,2025-02-16
4080,Ml Researcher,Ai,Dubai,220099,"pytorch, python",No,Small,2025-07-05
4081,Sustainability Analyst,Green Tech,Berlin,179167,"energy modeling, climate data analysis",Yes,Small,2025-05-27
4082,Data Scientist,Ai,Tokyo,78250,"python, tensorflow",Yes,Medium,2025-01-25
4083,Renewable Energy Engineer,Green Tech,Berlin,211717,"energy modeling, climate data analysis",No,Medium,2025-02-14
4084,Quantum Software Developer,Quantum Computing,London,161264,"qiskit, quantum algorithms",Yes,Large,2025-02-03
4085,Blockchain Developer,Blockchain,Singapore,235305,"rust, ethereum",No,Small,2025-03-21
4086,Ai Engineer,Ai,New York,100206,"tensorflow, pytorch",Yes,Small,2025-08-19
4087,Renewable Energy Engineer,Green Tech,Dubai,192892,"energy modeling, climate data analysis",No,Large,2025-07-17
4088,Sustainability Analyst,Green Tech,Singapore,132025,"energy modeling, climate data analysis",No,Medium,2025-11-20
4089,Blockchain Developer,Blockchain,Berlin,112592,"ethereum, rust",Yes,Small,2025-01-23
4090,Renewable Energy Engineer,Green Tech,Dubai,123366,"climate data analysis, energy modeling",Yes,Small,2025-10-12
4091,Smart Contract Engineer,Blockchain,Berlin,67523,"solidity, rust",No,Medium,2025-03-29
4092,Renewable Energy Engineer,Green Tech,Dubai,107551,"climate data analysis, energy modeling",Yes,Small,2025-09-01
4093,Quantum Researcher,Quantum Computing,New York,53324,"qiskit, linear algebra",No,Large,2025-08-29
4094,Quantum Software Developer,Quantum Computing,Dubai,69885,"qiskit, quantum algorithms",No,Large,2025-08-05
4095,Quantum Researcher,Quantum Computing,Dubai,193509,"quantum algorithms, qiskit",No,Large,2025-10-13
4096,Quantum Software Developer,Quantum Computing,New York,100480,"quantum algorithms, qiskit",No,Large,2025-03-23
4097,Sustainability Analyst,Green Tech,Tokyo,207550,"energy modeling, climate data analysis",Yes,Large,2025-05-28
4098,Blockchain Developer,Blockchain,New York,171780,"solidity, rust",Yes,Small,2025-03-27
4099,Quantum Software Developer,Quantum Computing,London,110836,"quantum algorithms, linear algebra",No,Large,2025-01-25
4100,Data Scientist,Ai,Berlin,92001,"pytorch, tensorflow",No,Medium,2025-06-29
4101,Quantum Researcher,Quantum Computing,Tokyo,76491,"qiskit, quantum algorithms",Yes,Medium,2025-10-05
4102,Quantum Software Developer,Quantum Computing,London,166245,"linear algebra, qiskit",No,Medium,2025-07-02
4103,Renewable Energy Engineer,Green Tech,Singapore,92685,"energy modeling, climate data analysis",Yes,Large,2025-11-23
4104,Sustainability Analyst,Green Tech,Berlin,180799,"energy modeling, climate data analysis",Yes,Medium,2025-08-12
4105,Data Scientist,Ai,Singapore,118262,"pytorch, python",Yes,Medium,2025-02-28
4106,Blockchain Developer,Blockchain,New York,56501,"rust, ethereum",No,Small,2025-05-28
4107,Blockchain Developer,Blockchain,Dubai,168479,"rust, solidity",No,Large,2025-10-26
4108,Data Scientist,Ai,London,175813,"python, tensorflow",Yes,Large,2025-04-08
4109,Quantum Software Developer,Quantum Computing,Berlin,154445,"quantum algorithms, qiskit",No,Small,2025-04-24
4110,Blockchain Developer,Blockchain,Tokyo,95348,"ethereum, rust",No,Medium,2025-08-10
4111,Smart Contract Engineer,Blockchain,Berlin,163813,"solidity, ethereum",No,Small,2025-08-06
4112,Quantum Software Developer,Quantum Computing,New York,244726,"quantum algorithms, qiskit",Yes,Medium,2025-09-29
4113,Blockchain Developer,Blockchain,Tokyo,232155,"ethereum, rust",Yes,Large,2025-05-07
4114,Blockchain Developer,Blockchain,Dubai,147786,"solidity, ethereum",Yes,Small,2025-07-23
4115,Quantum Researcher,Quantum Computing,Berlin,157839,"linear algebra, qiskit",Yes,Medium,2025-05-14
4116,Renewable Energy Engineer,Green Tech,New York,248086,"climate data analysis, energy modeling",No,Small,2025-02-20
4117,Quantum Software Developer,Quantum Computing,Singapore,180199,"qiskit, quantum algorithms",Yes,Large,2025-06-06
4118,Ml Researcher,Ai,New York,102836,"tensorflow, pytorch",No,Medium,2025-06-13
4119,Quantum Researcher,Quantum Computing,Dubai,235692,"linear algebra, qiskit",Yes,Medium,2025-10-20
4120,Smart Contract Engineer,Blockchain,Tokyo,183165,"solidity, rust",Yes,Small,2025-09-24
4121,Ai Engineer,Ai,Singapore,64827,"pytorch, tensorflow",Yes,Large,2025-12-23
4122,Quantum Software Developer,Quantum Computing,Dubai,107428,"quantum algorithms, qiskit",Yes,Large,2025-07-30
4123,Data Scientist,Ai,Berlin,189933,"pytorch, python",Yes,Small,2025-09-05
4124,Renewable Energy Engineer,Green Tech,Tokyo,142719,"energy modeling, climate data analysis",No,Large,2025-02-05
4125,Data Scientist,Ai,New York,180695,"tensorflow, pytorch",Yes,Large,2025-03-10
4126,Ml Researcher,Ai,Dubai,87944,"tensorflow, python",No,Small,2025-07-15
4127,Quantum Researcher,Quantum Computing,London,177160,"qiskit, quantum algorithms",No,Small,2025-04-26
4128,Ai Engineer,Ai,Berlin,235050,"python, pytorch",No,Large,2025-04-19
4129,Smart Contract Engineer,Blockchain,Dubai,218167,"ethereum, solidity",No,Large,2025-04-27
4130,Quantum Researcher,Quantum Computing,New York,249626,"quantum algorithms, linear algebra",Yes,Medium,2025-06-17
4131,Data Scientist,Ai,Tokyo,202532,"tensorflow, pytorch",No,Large,2025-02-16
4132,Blockchain Developer,Blockchain,New York,226169,"solidity, ethereum",No,Small,2025-11-10
4133,Sustainability Analyst,Green Tech,New York,244795,"climate data analysis, energy modeling",Yes,Small,2025-12-03
4134,Quantum Software Developer,Quantum Computing,Berlin,226886,"quantum algorithms, qiskit",No,Small,2025-07-30
4135,Smart Contract Engineer,Blockchain,New York,83176,"rust, solidity",No,Medium,2025-11-17
4136,Quantum Software Developer,Quantum Computing,Tokyo,125400,"quantum algorithms, linear algebra",Yes,Medium,2025-04-11
4137,Smart Contract Engineer,Blockchain,Berlin,192334,"ethereum, rust",Yes,Large,2025-07-23
4138,Ml Researcher,Ai,Berlin,143227,"pytorch, python",No,Small,2025-03-17
4139,Renewable Energy Engineer,Green Tech,Tokyo,143616,"climate data analysis, energy modeling",Yes,Medium,2025-07-18
4140,Sustainability Analyst,Green Tech,Berlin,81267,"energy modeling, climate data analysis",No,Medium,2025-05-03
4141,Quantum Software Developer,Quantum Computing,London,60501,"qiskit, quantum algorithms",Yes,Small,2025-06-24
4142,Quantum Software Developer,Quantum Computing,Dubai,99939,"linear algebra, quantum algorithms",Yes,Large,2025-07-24
4143,Blockchain Developer,Blockchain,London,238436,"rust, solidity",No,Small,2025-04-06
4144,Smart Contract Engineer,Blockchain,Dubai,175355,"ethereum, solidity",Yes,Large,2025-10-20
4145,Data Scientist,Ai,Dubai,120617,"tensorflow, pytorch",Yes,Small,2025-07-02
4146,Renewable Energy Engineer,Green Tech,London,235792,"climate data analysis, energy modeling",Yes,Medium,2025-04-06
4147,Ml Researcher,Ai,London,106609,"tensorflow, pytorch",No,Large,2025-10-02
4148,Ml Researcher,Ai,Tokyo,107384,"tensorflow, python",Yes,Medium,2025-10-17
4149,Blockchain Developer,Blockchain,Dubai,211619,"rust, solidity",No,Large,2025-02-22
4150,Blockchain Developer,Blockchain,Singapore,136417,"rust, solidity",No,Large,2025-04-23
4151,Ai Engineer,Ai,London,200703,"tensorflow, python",No,Medium,2025-08-10
4152,Smart Contract Engineer,Blockchain,London,197232,"rust, ethereum",Yes,Small,2025-06-13
4153,Quantum Researcher,Quantum Computing,Tokyo,214011,"qiskit, quantum algorithms",Yes,Large,2025-10-27
4154,Sustainability Analyst,Green Tech,Singapore,234511,"energy modeling, climate data analysis",Yes,Large,2025-09-02
4155,Ai Engineer,Ai,Tokyo,182321,"python, pytorch",Yes,Small,2025-10-05
4156,Sustainability Analyst,Green Tech,Dubai,118252,"energy modeling, climate data analysis",Yes,Medium,2025-01-24
4157,Data Scientist,Ai,Singapore,203042,"tensorflow, python",No,Medium,2025-07-09
4158,Sustainability Analyst,Green Tech,Singapore,237751,"energy modeling, climate data analysis",No,Large,2025-09-12
4159,Smart Contract Engineer,Blockchain,Tokyo,69637,"ethereum, rust",Yes,Medium,2025-08-17
4160,Blockchain Developer,Blockchain,London,156426,"rust, solidity",Yes,Small,2025-11-16
4161,Quantum Software Developer,Quantum Computing,Tokyo,213516,"qiskit, quantum algorithms",No,Small,2025-01-07
4162,Renewable Energy Engineer,Green Tech,Tokyo,231374,"climate data analysis, energy modeling",Yes,Medium,2025-08-12
4163,Renewable Energy Engineer,Green Tech,Dubai,122074,"climate data analysis, energy modeling",Yes,Medium,2025-06-09
4164,Quantum Researcher,Quantum Computing,Dubai,80074,"linear algebra, qiskit",No,Small,2025-11-03
4165,Ml Researcher,Ai,Berlin,213237,"python, pytorch",Yes,Large,2025-12-29
4166,Sustainability Analyst,Green Tech,Singapore,191354,"energy modeling, climate data analysis",Yes,Small,2025-12-29
4167,Blockchain Developer,Blockchain,Singapore,207232,"rust, ethereum",Yes,Medium,2025-06-18
4168,Smart Contract Engineer,Blockchain,New York,113300,"ethereum, rust",No,Large,2025-07-06
4169,Ai Engineer,Ai,Singapore,219057,"tensorflow, python",Yes,Medium,2025-08-12
4170,Quantum Software Developer,Quantum Computing,London,93093,"linear algebra, quantum algorithms",Yes,Medium,2025-10-30
